REGIÓN;PROVINCIA;DISTRITO;CODIGO DEL RECURSO;NOMBRE DEL RECURSO;CATEGORÍA;TIPO DE CATEGORÍA;SUB TIPO CATEGORÍA;URL;longitud;latitud;FECHA_DE_CORTE;ALTITUD;DISTANCIA_CAPITAL_KM;INDICE_COSTO_LOGISTICO;ZONA_CLIMATICA
Junín;Jauja;CANCHAYLLO;4239;Rodal De Puyas De Raimondi De Canchayllo;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Lugares pintorescos de flora y fauna;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4239;-75.6999;-11.8267;20260831;3770.0;60.02;2;Frío (Suni)
Junín;Jauja;CANCHAYLLO;4240;El Cañón De Shutjo;1. SITIOS NATURALES;e. Cañones;Cañones;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4240;-75.7512;-11.8563;20260831;3844.0;63.8;2;Frío (Suni)
Junín;Jauja;PACCHA;4241;Herranza Comunal De Ovinos De Masajcancha;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas Tradicionales(Herranza, carnavales, otros);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4241;-75.7202;-11.8012;20260831;3678.0;63.28;2;Frío (Suni)
Junín;Jauja;CANCHAYLLO;4242;Reserva Paisajística Nor Yauyos Cochas;1. SITIOS NATURALES;n. Áreas Protegidas;Reservas Paisajistas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4242;-75.71780556;-11.8019222;20260831;3612.0;63.01;2;Frío (Suni)
Junín;Jauja;APATA;4243;Laguna Tipicocha;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4243;-75.2167883;-11.7475047;20260831;4319.0;35.34;2;Muy Frío (Puna)
Junín;Jauja;APATA;4244;Laguna De Tranca Grande;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4244;-75.2343701;-11.7253101;20260831;4365.0;37.92;2;Muy Frío (Puna)
Huancavelica;Tayacaja;ACRAQUIA;4252;Casa Hacienda San Juan De Pillo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa-Hacienda;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4252;-74.9457855;-12.38200518;20260831;3386.0;44.64;2;Templado Seco (Quechua)
Huancavelica;Tayacaja;ACRAQUIA;4253;Carnaval Del Tipaki Tipaki;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas Tradicionales(Herranza, carnavales, otros);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4253;-74.9032;-12.4097;20260831;3274.0;42.14;2;Templado Seco (Quechua)
Lambayeque;Lambayeque;SAN JOSÉ;4263;Playa San José;1. SITIOS NATURALES;l. Costas;Playas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4263;-79.9704;-6.77213;20260831;2.0;14.3;1;Cálido / Desértico (Costa)
Lambayeque;Lambayeque;SAN JOSÉ;4264;Fiesta Patronal A San Jose Patriarca;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4264;-79.9689;-6.77031;20260831;9.0;14.13;1;Cálido / Desértico (Costa)
Lambayeque;Lambayeque;SAN JOSÉ;4265;Festividad De San Pedro  Pescador - San José;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4265;-79.9689;-6.77031;20260831;9.0;14.13;1;Cálido / Desértico (Costa)
Cajamarca;Hualgayoc;BAMBAMARCA;4267;Ventanillas De Apan;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4267;-78.53507995605469;-6.710385040938189;20260831;2829.0;50.56;2;Templado Seco (Quechua)
Cajamarca;Hualgayoc;BAMBAMARCA;4271;Tinajas Y Ventanillas De Cerro Shater;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4271;-78.46116;-6.725225;20260831;3376.0;48.96;2;Templado Seco (Quechua)
Cajamarca;Hualgayoc;BAMBAMARCA;4278;Cerro Perfil De Cristo;1. SITIOS NATURALES;a. Montañas;Cerros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4278;-78.51362899999998;-6.678582;20260831;2559.0;53.97;2;Templado Seco (Quechua)
Huancavelica;Acobamba;ACOBAMBA;4281;Pinturas Rupestres De Quillamachay;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Pintura Rupestre;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4281;-74.57639694213867;-12.806528550631793;20260831;3767.0;43.06;2;Frío (Suni)
Puno;Carabaya;MACUSANI;13356;Abra Oquepuño ;1. SITIOS NATURALES;a. Montañas;Pasos o Abras;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13356;-70.3309808;-14.1759665;20260831;4866.0;188.01;3;Glacial / Nieve (Janca)
Huancavelica;Acobamba;ACOBAMBA;4285;Iglesia San Juan Bautista;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4285;-74.5672201149967;-12.847311422019231;20260831;3388.0;44.55;2;Templado Seco (Quechua)
Lima;Lima;LIMA;4290;Museo Numismático Del Perú - Mucen Numismático;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4290;-77.02407130919268;-12.049257216090693;20260831;170.0;0.55;1;Cálido / Desértico (Costa)
Lima;Lima;LIMA;4298;Casa De Aliaga;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casona;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4298;-77.0302667202377;-12.0441767389938;20260831;160.0;0.33;1;Cálido / Desértico (Costa)
Lima;Lima;LIMA;4302;Alameda Chabuca Granda;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Alamedas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4302;-77.03287661075592;-12.042418554212563;20260831;141.0;0.67;1;Cálido / Desértico (Costa)
Arequipa;Castilla;ORCOPAMPA;4303;Baños Termales De Huancarama;1. SITIOS NATURALES;k. Agua termo-mineral;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4303;-72.3121;-15.2154;20260831;3917.0;155.66;3;Frío (Suni)
San Martín;Mariscal Caceres;JUANJUÍ;14658;Festival Regional Del Cacao Y Chocolate De San Martín;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Festivales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14658;;;20260831;;;;
Arequipa;Camana;MARISCAL CÁCERES;4308;Los Huachanacos;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas Tradicionales(Herranza, carnavales, otros);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4308;-72.7364;-16.6184;20260831;15.0;130.39;3;Cálido / Desértico (Costa)
Arequipa;La Union;CHARCANA;4309;Fiesta Costumbrista Escarbo De Acequia-Fiesta Del Agua;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4309;-73.0699;-15.2413;20260831;3402.0;208.64;3;Templado Seco (Quechua)
Arequipa;Camana;MARISCAL CÁCERES;4311;Fiesta Patronal San Pedro El Pescador;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4311;-72.7364;-16.6184;20260831;15.0;130.39;3;Cálido / Desértico (Costa)
Cajamarca;San Ignacio;SAN IGNACIO;4326;Mirador Turistico Cerro Campana;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Miradores naturales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4326;-79.00326;-5.08143;20260831;886.0;238.13;3;Templado Cálido (Yunga)
San Martín;Picota;PICOTA;14186;Aniversario De Fundacion Politica De Picota;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14186;;;20260831;;;;
Pasco;Oxapampa;OXAPAMPA;4335;Área De Conservación Ambiental Bosque De Sho´Llet;1. SITIOS NATURALES;n. Áreas Protegidas;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4335;-75.3166437149048;-10.675284372452737;20260831;2399.0;102.73;3;Templado Seco (Quechua)
Pasco;Oxapampa;OXAPAMPA;4337;Manantial De La Virgen;1. SITIOS NATURALES;i. Manantiales;Manantiales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4337;-75.3882405728081;-10.6545939863084;20260831;1760.0;94.91;3;Templado Cálido (Yunga)
San Martín;Lamas;LAMAS;4339; Centro Artesanal Waska Waska Warmi Wasi;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Otros;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4339;-76.521998;-6.421999;20260831;787.0;19.37;1;Templado Cálido (Yunga)
Puno;Moho;MOHO;12539;Isla San Pedro De Juspique;1. SITIOS NATURALES;l. Costas;Islas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12539;-69.62787;-15.366452;20260831;3878.0;67.5;2;Frío (Suni)
Puno;Puno;PUNO;11813;La Casa Del Corregidor;2. MANIFESTACIONES CULTURALES;Lugares Históricos;Casonas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11813;-70.02873336227668;-15.840520003079224;20260831;3841.0;0.73;1;Frío (Suni)
Lima;Lima;SANTIAGO DE SURCO;13632;Museo Oro Del Perú Y Armas Del Mundo;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13632;-76.966853;-12.107854;20260831;168.0;9.55;1;Cálido / Desértico (Costa)
Puno;Puno;CHUCUITO;11798;Península De Chucuito;1. SITIOS NATURALES;l. Costas;Penínsulas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11798;-69.80419210594326;-15.793015549918271;20260831;3827.0;23.88;2;Frío (Suni)
Lima;Lima;SANTIAGO DE SURCO;13496;Parque Ecológico Loma Amarilla;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Parques;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13496;-76.98659;-12.13542;20260831;108.0;10.88;1;Cálido / Desértico (Costa)
Puno;Chucuito;JULI;11976;Festividad De La Exaltación De La Santa Cruz U Orqu Phista;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11976;;;20260831;;;;
Lima;Lima;LIMA;4351;Museo Etnográfico Amazónico José Pío Aza;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4351;-77.03612900000002;-12.043071;20260831;148.0;0.94;1;Cálido / Desértico (Costa)
Lima;Lima;LIMA;4353;Casa De La Literatura Peruana - Antigua Estación De Desamparados;2. MANIFESTACIONES CULTURALES;Museos y otros;Salas de Exhibición;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4353;-77.02888505522537;-12.044509884188814;20260831;156.0;0.22;1;Cálido / Desértico (Costa)
Lima;Lima;LIMA;4356;Plaza San Martín;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Plazas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4356;-77.03467;-12.051617;20260831;156.0;0.91;1;Cálido / Desértico (Costa)
Lima;Lima;LIMA;4359;Casa Aspíllaga - Centro Cultural Inca Garcilaso;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4359;-77.02914558895492;-12.048693507514493;20260831;168.0;0.27;1;Cálido / Desértico (Costa)
San Martín;Lamas;TABALOSOS;4363;Fiesta Patronal Virgen De La Natividad De Tabalosos;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4363;-76.6334;-6.38559;20260831;561.0;32.31;2;Templado Cálido (Yunga)
Lima;Lima;LIMA;4367;Teatro Principal Manuel Ascencio Segura;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4367;-77.0343313126125;-12.047343684196091;20260831;154.0;0.67;1;Cálido / Desértico (Costa)
San Martín;Lamas;LAMAS;14214;Marinera Lamista ;3. FOLCLORE;Músicas y Danzas;Música y Danzas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14214;;;20260831;;;;
Cajamarca;San Ignacio;SAN IGNACIO;4376;Museo De Arqueologia Y Ecologia Los Faicales;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4376;-79.005739;-5.145355;20260831;1299.0;231.29;3;Templado Cálido (Yunga)
Arequipa;Camana;MARISCAL CÁCERES;12829;Playa San Isidro La Bomba;1. SITIOS NATURALES;l. Costas;Playas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12829;-72.818592;-16.590516;20260831;0.0;138.5;3;Cálido / Desértico (Costa)
Cajamarca;San Ignacio;SAN JOSÉ DE LOURDES;4391;Petroglifos De San Juan ;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Petroglifos (Grabados en piedra);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4391;-79.00212764739996;-5.144887416785544;20260831;1293.0;231.25;3;Templado Cálido (Yunga)
Cajamarca;San Ignacio;SAN JOSÉ DE LOURDES;4396;Chorrera De Los Peroles Negros;1. SITIOS NATURALES;j. Caídas de agua;Cataratas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4396;-78.89055200000001;-5.102113;20260831;1553.0;233.27;3;Templado Cálido (Yunga)
Huancavelica;Tayacaja;PAMPAS;4398;Iglesia San Pedro - Pampas;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4398;-74.86855688832588;-12.398349176112252;20260831;3257.0;44.2;2;Templado Seco (Quechua)
Puno;Puno;CAPACHICA;13622;Playas De Chifron Capachica;1. SITIOS NATURALES;l. Costas;Playas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13622;-69.81287956237;-15.63882421033;20260831;3822.0;31.65;2;Frío (Suni)
Huancavelica;Tayacaja;COLCABAMBA;4402;Complejo Hidro Eléctrico Santiago Antunez De Mayolo;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Centros Científicos y Técnicos;Centrales Hidroeléctricas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4402;-74.65565552;-12.353827;20260831;1841.0;58.8;2;Templado Cálido (Yunga)
Huancavelica;Huaytara;HUAYTARA;4407;Museo Arqueológico Samuel Humberto Espinoza Lozano;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4407;-75.352951;-13.604913;20260831;2706.0;100.28;3;Templado Seco (Quechua)
Huancavelica;Acobamba;ACOBAMBA;4414;Casona Colonial Altez Zambrano;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4414;-74.56896472883608;-12.844027496593702;20260831;3424.0;44.31;2;Templado Seco (Quechua)
Huancavelica;Tayacaja;PAMPAS;4416;Parque Ecologico De Chalapampa;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Otros;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4416;-74.87413005;-12.40133171;20260831;3249.0;43.72;2;Templado Seco (Quechua)
Cajamarca;San Ignacio;SAN JOSÉ DE LOURDES;4423;Puente Colgante Rumichina;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Puentes;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4423;-78.89029450793458;-5.102283981195147;20260831;1553.0;233.25;3;Templado Cálido (Yunga)
Huancavelica;Tayacaja;HUACHOCOLPA;4427;Reserva Natural De Orquideas Amaru;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Lugares pintorescos de flora y fauna;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4427;-74.83680500000003;-12.973019;20260831;3611.0;25.79;2;Frío (Suni)
Loreto;Alto Amazonas;YURIMAGUAS;4442;Iglesia Virgen De Las Nieves - Catedral De Yurimaguas;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4442;-76.10504;-5.89511;20260831;153.0;396.74;3;Tropical Húmedo (Selva)
Arequipa;Arequipa;SOCABAYA;4443;Iglesia San Fernando Rey De Socabaya;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4443;-71.5290373563767;-16.467761625062703;20260831;2310.0;7.68;1;Templado Seco (Quechua)
Lima;Lima;LIMA;4451;Museo Municipal Prehispánico - Casa De Las Trece Puertas;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4451;-77.02799513128281;-12.045281246309605;20260831;161.0;0.13;1;Cálido / Desértico (Costa)
Junín;Satipo;PANGOA;4458;Cascada Imperitaja (Tina De Piedra);1. SITIOS NATURALES;j. Caídas de agua;Cascadas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4458;-74.5625888;-11.4797512;20260831;1386.0;95.53;3;Templado Cálido (Yunga)
Junín;Satipo;RÍO TAMBO;4459;Catarata De Meretari;1. SITIOS NATURALES;j. Caídas de agua;Cataratas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4459;-74.33690179006;-11.11887604203;20260831;444.0;141.45;3;Cálido / Desértico (Costa)
Lima;Lima;LIMA;4464;Basílica Catedral De Lima;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Catedral;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4464;-77.02993100000003;-12.046615;20260831;157.0;0.19;1;Cálido / Desértico (Costa)
Lima;Lima;LIMA;4465;Iglesia De Nuestra Señora De La Merced;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4465;-77.03267254232787;-12.048297910043674;20260831;158.0;0.53;1;Cálido / Desértico (Costa)
Lima;Oyon;PACHANGARA;13472;Alfajor De Churín;3. FOLCLORE;Gastronomía;Dulces Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13472;;;20260831;;;;
Lima;Huarochiri;LANGA;14201;Lago Aullo;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14201;-76.4212701;-12.1256616;20260831;2867.0;66.58;2;Templado Seco (Quechua)
Lima;Huaura;CALETA DE CARQUIN;13616;Machete Relleno;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13616;;;20260831;;;;
Puno;Puno;ATUNCOLLA;14595;Taller De Artesanía Awana Wasi;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Otros;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14595;-70.14817714691164;-15.697551236811318;20260831;3874.0;20.84;2;Frío (Suni)
Lima;Huaral;CHANCAY;13574;Festividad Del Santo Patrón San Pedro De Chancay;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13574;;;20260831;;;;
Lima;Lima;LIMA;4481;Museo De Sitio De La Casa Bodega Y Quadra;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos de sitio;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4481;-77.02860172883607;-12.044703231605432;20260831;156.0;0.19;1;Cálido / Desértico (Costa)
Lima;Huaral;CHANCAY;13585;Iglesia Matriz Inmaculada Concepción De Chancay;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13585;-77.2698004;-11.5635257;20260831;44.0;59.79;2;Cálido / Desértico (Costa)
Lima;Lima;LIMA;4484;Parque De La Exposición De Lima;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Parques;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4484;-77.03576900000002;-12.063062;20260831;138.0;2.03;1;Cálido / Desértico (Costa)
Lima;Barranca;SUPE;4545;Sitio Arqueológico Miraya;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4545;-77.53977199999997;-10.882305;20260831;308.0;140.94;3;Cálido / Desértico (Costa)
Lima;Lima;LIMA;4548;Barrio Chino - Calle Capón;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Barrios tradicionales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4548;-77.02574219881137;-12.050969330176796;20260831;165.0;0.57;1;Cálido / Desértico (Costa)
Lima;Lima;LIMA;4568;Causa Limeña;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4568;-77.0323;-12.0467;20260831;160.0;0.45;1;Cálido / Desértico (Costa)
Arequipa;Castilla;ANDAGUA;4577;Volcanes Los Mellizos;1. SITIOS NATURALES;a. Montañas;Volcanes;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4577;-72.35400438308716;-15.486375719889743;20260831;3720.0;134.03;3;Frío (Suni)
Lima;Lima;LIMA;13644;Hotel Bolívar;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13644;-77.03514039516449;-12.05096081289837;20260831;156.0;0.91;1;Cálido / Desértico (Costa)
Lima;Lima;LIMA;4591;Turrón De Doña Pepa;3. FOLCLORE;Gastronomía;Dulces Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=4591;-77.0323;-12.0467;20260831;160.0;0.45;1;Cálido / Desértico (Costa)
