CODIGO DEL RECURSO;NOMBRE DEL RECURSO;REGIÓN;latitud;longitud;ALTITUD;ZONA_CLIMATICA;CLUSTER;CLUSTER_KM
11633;Santuario Del Señor De Luren;Ica;-14.06580155027278;-75.72715774037789;409.0;Cálido / Desértico (Costa);3;9
11631;Plaza De Armas De Ica;Ica;-14.064002;-75.729237;410.0;Cálido / Desértico (Costa);3;9
11987;Playa La Perú;Áncash;-9.94152;-78.22653;0.0;Cálido / Desértico (Costa);43;4
11909;Cascadas De Quilcap;Áncash;-9.882485153282532;-77.76952790134673;1559.0;Templado Cálido (Yunga);-1;13
11684;Laguna Ccochachuyco;Pasco;-10.760476;-76.072153;4309.0;Muy Frío (Puna);62;5
12203;Sitio Arqueológico Cerro Tococawa;Puno;-16.260516367990913;-69.30640309190589;4067.0;Muy Frío (Puna);69;3
11662;Fuente Termal Nayraputina;Tacna;-17.098016131605483;-70.127433682209;4405.0;Muy Frío (Puna);-1;3
11770;Iglesia San Sebastian - Santuario Virgen Del Perpetuo Socorro;Piura;-5.199534923148423;-80.62737859001835;35.0;Cálido / Desértico (Costa);6;14
11772;Museo Central De Piura;Piura;-5.196677965768836;-80.62658166495657;34.0;Cálido / Desértico (Costa);6;14
11664;Geiser  Thuqurputina;Tacna;-17.095319973146804;-70.12591631779097;4425.0;Muy Frío (Puna);-1;3
11672;Pueblo Historico San Pedro De Muña ;Huánuco;-9.838420824718;-75.80252606329;2076.0;Templado Cálido (Yunga);-1;13
11675;Casa De Saberes Ancestrales Antamarka;Ayacucho;-14.384133;-73.96082;3449.0;Templado Seco (Quechua);70;18
14388;Bosque De Piedras De Socayapi - Kasarakuq QAqa;Puno;-15.06495447377661;-69.99699711799623;3947.0;Frío (Suni);72;3
11844;Collpa De Loros De La Comunidad Nativa De Shivankoreni;Cusco;-11.6758889;-72.98388888888888;449.0;Cálido / Desértico (Costa);59;24
11857;Santuario De Huarango ;Arequipa;-16.23405520421465;-72.48530430001736;462.0;Cálido / Desértico (Costa);52;11
12600;Cascada De Tayac Pata;Puno;-13.915487508214833;-70.23735360158204;3970.0;Frío (Suni);72;3
11843;Collpa De Loros De Saringaveni;Cusco;-12.061382;-72.846942;424.0;Cálido / Desértico (Costa);59;24
12002;Rio Saringaveni;Cusco;-12.193604;-72.853064;435.0;Cálido / Desértico (Costa);-1;24
12009;Rio Chinguriato;Cusco;-12.0952;-72.4917;1517.0;Templado Cálido (Yunga);-1;24
11867;Bodega Don Miguel;Tacna;-17.99748390650411;-70.20741237913323;689.0;Templado Cálido (Yunga);11;16
11697;Templo San Juan Pampa ;Pasco;-10.664651419853922;-76.25467121601105;4360.0;Muy Frío (Puna);16;22
12621;Laguna De Qañuccota;Puno;-13.797309252439966;-70.35235687237305;4041.0;Muy Frío (Puna);-1;3
13357;Sitio Arqueologico De Pucuyuta - Ituata;Puno;-13.856032;-70.136616;3706.0;Frío (Suni);-1;3
13555;Comunidad De Ccotos;Puno;-15.66793674466;-69.78163719177;3832.0;Frío (Suni);30;12
11835;Bodega Spirit;Tacna;-17.966281;-70.192249;801.0;Templado Cálido (Yunga);11;16
13650;Mirador Qellwani Cerro Calvario;Puno;-15.76768126094945;-70.25406002998353;3970.0;Frío (Suni);30;12
11829;Pueblo De Tarucachi;Tacna;-17.524799114101835;-70.03381727612685;3065.0;Templado Seco (Quechua);31;12
11755;Casa De Mercedes Cabello De Carbonera (Casas Coloniales);Moquegua;-17.19238170506022;-70.93293452222666;1409.0;Templado Cálido (Yunga);13;16
11720;Puente Colonial Zigzigi;Moquegua;-16.814405;-70.693538;2970.0;Templado Seco (Quechua);31;12
11834;Parroquia San José De Pachia;Tacna;-17.897311764170347;-70.1546683319292;1088.0;Templado Cálido (Yunga);11;16
11771;Mirador El Cristo De La Paz;Piura;-5.027484920094362;-79.87415347832544;1541.0;Templado Cálido (Yunga);55;17
11719;Puente Colgante De Cuchumbaya;Moquegua;-16.75056;-70.684632;3078.0;Templado Seco (Quechua);31;12
11768;Iglesia Matriz San Pedro ;Piura;-5.2393118;-79.4511499;1931.0;Templado Cálido (Yunga);55;17
11799;Mirador Cristo De La Paz;Puno;-14.909982019756631;-69.87114341499158;4071.0;Muy Frío (Puna);72;3
11767;Cascada  De Gaspar;Piura;-5.426003;-79.5644083;1787.0;Templado Cálido (Yunga);55;17
11862;Líneas Y Geoglifos De Palpa;Ica;-14.594583;-75.201431;318.0;Cálido / Desértico (Costa);-1;11
11831;Iglesia De La Santísima Virgen Del Carmen De Huaura;Lima;-11.071122316546226;-77.59921939706301;68.0;Cálido / Desértico (Costa);42;4
11827;Fósiles De Taraco ;Puno;-15.340382;-69.977336;3866.0;Frío (Suni);30;12
11830;Iglesia De Vilca-Huaura;Lima;-11.07279;-77.47506;234.0;Cálido / Desértico (Costa);42;4
11935;Laguna De Yarpu Ccocha;Ayacucho;-14.3716167353776;-73.97011841693619;3587.0;Frío (Suni);70;18
12342;Pozas Turquezas De Muñapata;Cusco;-13.6384265;-71.8674037;4076.0;Muy Frío (Puna);22;6
12561;Cañon De Paccareta;Arequipa;-15.469322;-72.351617;3636.0;Frío (Suni);-1;18
13689;Museo De La Memoria;Ayacucho;-13.14985973;-74.22795654;2787.0;Templado Seco (Quechua);24;15
13638;Casa Museo Joaquin Lopez Antay;Ayacucho;-13.1608045;-74.22112004;2735.0;Templado Seco (Quechua);24;15
13614;Sitio Arqueológico Del Cerro De Campanayoq;Ayacucho;-13.205938577030288;-74.24433946609498;3608.0;Frío (Suni);-1;15
11870;Pueblo De Viraco;Arequipa;-15.658083071652996;-72.52458477557445;3209.0;Templado Seco (Quechua);-1;18
11869;Petroglifo De Capellán;Arequipa;-15.658329;-72.519967;3118.0;Templado Seco (Quechua);-1;18
11868;Iglesia De Santa Úrsula;Arequipa;-15.657693188979737;-72.52470868220901;3209.0;Templado Seco (Quechua);-1;18
12927;Mirador Cerro El Tigre;Cajamarca;-5.12158;-79.07161;1483.0;Templado Cálido (Yunga);55;17
12937;Cascada Reyna Del Santuario;Cajamarca;-5.15689;-79.31278;2835.0;Templado Seco (Quechua);55;17
11872;Centro Histórico De Lima;Lima;-12.046369145921004;-77.03080429945284;158.0;Cálido / Desértico (Costa);28;9
11874;Espejo De Agua La Novia;Madre De Dios;-11.867140209717151;-69.14001468501837;254.0;Tropical Húmedo (Selva);-1;24
11890;Cataratas De La Localidad De Amargura (Salto Del Niño Y Monkerenshi);Cusco;-12.451143;-73.800997;1349.0;Templado Cálido (Yunga);64;24
11889;Cascada La Encantada;Cusco;-12.435556;-73.829945;1014.0;Templado Cálido (Yunga);64;24
11894;Catarata Miraflores ;Cusco;-12.254446;-73.924778;852.0;Templado Cálido (Yunga);64;24
11895;Bosque De Bambú;Cusco;-12.47099;-73.840459;639.0;Templado Cálido (Yunga);64;24
11891;Gran Teatro Nacional;Lima;-12.0866164511089;-77.00310151535267;165.0;Cálido / Desértico (Costa);-1;9
11888;Balneario De Omaya;Cusco;-12.561381;-73.810695;553.0;Templado Cálido (Yunga);64;24
11931;Mirador Natural De Buenos Aires;Cusco;-12.542777;-73.801099;728.0;Templado Cálido (Yunga);64;24
12823;Cascada De Puyush;Pasco;-10.471046;-76.422024;3823.0;Frío (Suni);62;5
12825;Nevado Huaguruncho;Pasco;-10.53326531701496;-75.92876139209001;5187.0;Glacial / Nieve (Janca);-1;5
14261;Plaza Chaupimarca;Pasco;-10.68249774832014;-76.25712565037817;4311.0;Muy Frío (Puna);16;22
11902;Plaza De La Paz De Villa San Alejandro;Ucayali;-8.828704;-75.213358;221.0;Tropical Húmedo (Selva);60;26
11881;Cooperativa Agroindustrial Bella;Huánuco;-9.324719;-76.03595;697.0;Templado Cálido (Yunga);33;19
11950;Sitio Paleontológico De Nueva Alianza;Cusco;-12.550109;-73.765117;1307.0;Templado Cálido (Yunga);64;24
11934;Plaza De Armas De Pichari;Cusco;-12.519626;-73.828712;599.0;Templado Cálido (Yunga);64;24
11927;Mirador Vista Alegre;Cusco;-12.499422;-73.796459;1365.0;Templado Cálido (Yunga);64;24
11917;Embarcadero Ccatunrumi;Cusco;-12.512104;-73.853794;536.0;Templado Cálido (Yunga);64;24
11901;Bulevar Villa San Alejandro ;Ucayali;-8.829577;-75.21311;215.0;Tropical Húmedo (Selva);60;26
11952;Área De Conservación Regional Bosques Secos Salitral-Huarmaca-Bloque Norte;Piura;-5.463235552;-79.79744104;379.0;Cálido / Desértico (Costa);-1;10
12441;Malecón Jorge Chávez ;Piura;-5.085379837491445;-81.1115500542041;0.0;Cálido / Desértico (Costa);40;1
11903;Fábrica De Chocolates Kimpito;Huánuco;-9.325775;-76.029717;667.0;Templado Cálido (Yunga);33;19
11916;Piscigranja Municipal De Pichari;Cusco;-12.520469;-73.816819;588.0;Templado Cálido (Yunga);64;24
11898;Catarata Yanaccacca ;Apurímac;-13.791334;-73.048285;3420.0;Templado Seco (Quechua);-1;23
11918;Bodega Santo Domingo - Marqués De Torán;Arequipa;-16.351285276701763;-72.47643649578094;304.0;Cálido / Desértico (Costa);-1;11
12197;Chullpas De Asirune;Puno;-16.27090772413036;-69.31332768617938;3850.0;Frío (Suni);69;3
12188; Sitio Arqueológico Tinkuy Kuchu;Ayacucho;-14.145198;-74.52197;4179.0;Muy Frío (Puna);-1;18
11919;Área De Conservación Regional Bosques Secos Salitral Huarmaca- Bloque Sur;Piura;-5.65918532;-79.68628797;678.0;Templado Cálido (Yunga);55;10
13691;Museo Casa Del Retablo;Ayacucho;-13.13655056;-74.23236036;2829.0;Templado Seco (Quechua);24;15
11994;Playa Arena Blanca;Tacna;-17.88280078823312;-71.02470963094359;0.0;Cálido / Desértico (Costa);-1;11
11960;Catarata Ángela;Cusco;-12.534074;-73.76996;1037.0;Templado Cálido (Yunga);64;24
11943;Catarata Ángel;Cusco;-12.534176;-73.768524;999.0;Templado Cálido (Yunga);64;24
11942;Catarata Salto Del Gallito;Cusco;-12.531698;-73.76052;1258.0;Templado Cálido (Yunga);64;24
11941;Catarata Velo De La Novia;Cusco;-12.530807;-73.759466;1373.0;Templado Cálido (Yunga);64;24
11961;Catarata Rey Del Vraem;Cusco;-12.5298;-73.758569;1511.0;Templado Cálido (Yunga);64;24
11978;Laguna Almacocha ;Áncash;-9.576190084464288;-77.43619354338689;3983.0;Frío (Suni);19;22
11937;Mirador Calvario Punta;Amazonas;-6.051168;-77.967139;2526.0;Templado Seco (Quechua);45;13
11970;Laguna Viña Del Río;Huánuco;-9.938429204058044;-76.25206743603054;1903.0;Templado Cálido (Yunga);15;2
11959;Mirador Cerro Grande;La Libertad;-7.70315261;-78.0394768;2899.0;Templado Seco (Quechua);49;28
11957;Catarata Comaday;La Libertad;-7.720619;-78.033411;2946.0;Templado Seco (Quechua);49;28
11956;Laguna Llaygan ;La Libertad;-7.667778;-77.944444;3889.0;Frío (Suni);49;28
11955;Catarata Peña Del Cóndor - Kunturqaqa;La Libertad;-7.741908;-77.957244;3500.0;Templado Seco (Quechua);49;28
11975;Plazuela El Capuli De Bolivar;Cajamarca;-7.61528;-78.06391;2626.0;Templado Seco (Quechua);45;13
11974;Templo De San Nicolás De Tolentino De Cajabamba;Cajamarca;-7.623745;-78.046;2654.0;Templado Seco (Quechua);45;13
11973;Plaza Mayor De Cajabamba;Cajamarca;-7.62374;-78.046;2654.0;Templado Seco (Quechua);45;13
12424;Sitio Arqueológico Cambolín;Amazonas;-6.219089148791341;-77.78594182254923;2432.0;Templado Seco (Quechua);18;2
11984;Los Molinos De Piedra  De  San Pablo;Cusco;-14.223241;-71.296541;3492.0;Templado Seco (Quechua);75;3
11983;Montaña De Colores  Yuraq  Cancha;Cusco;-14.114102;-71.094381;4612.0;Muy Frío (Puna);74;3
11981;Iglesia De Callanca;Cusco;-14.180799;-71.140474;4035.0;Muy Frío (Puna);-1;3
11982;Puente Colonial De Santa Barbara;Cusco;-14.17261;-71.202009;3947.0;Frío (Suni);75;3
12448;Pueblo De Cruz Pampa - Yapatera;Piura;-5.094517360265385;-80.15537201038151;115.0;Cálido / Desértico (Costa);39;1
12322;Rio Mipaya;Cusco;-11.3316;-73.0958;369.0;Cálido / Desértico (Costa);59;24
12258;Cañon De Timpia;Cusco;-12.411;-72.4736;1583.0;Templado Cálido (Yunga);-1;24
12164;Campiña De Julcán;La Libertad;-8.053815;-78.508625;3514.0;Frío (Suni);45;13
12065;Puente Natural De Alpachaca;Cusco;-14.147616;-71.168322;4046.0;Muy Frío (Puna);-1;3
11996;Islas Albizuri ;Arequipa;-17.009523;-72.121628;0.0;Cálido / Desértico (Costa);57;11
12574;Huaca Bellavista ;Lima;-12.03076290028373;-76.94495113776115;308.0;Cálido / Desértico (Costa);-1;9
12246;El Camino Del Mono;Cusco;-12.125881;-72.484451;1839.0;Templado Cálido (Yunga);-1;24
12025;Tinajas Del Amor;Cusco;-12.759805;-73.39087;1351.0;Templado Cálido (Yunga);64;24
12409;Muralla De Tungasuca;Lima;-11.896578991;-77.04011306183;179.0;Cálido / Desértico (Costa);-1;9
12183;Cementerio Museo Patrimonial De La Almudena Cusco;Cusco;-13.526376;-71.987206;3440.0;Templado Seco (Quechua);22;6
12017;Quebrada De Aguas Cristalinas De Santa Ana;Cusco;-12.770834;-73.388184;1281.0;Templado Cálido (Yunga);64;24
12209;Quebrada Cristalina;Cusco;-12.77785;-73.427322;1425.0;Templado Cálido (Yunga);64;24
12075;Quebrada Encantos De Sirinikiato;Cusco;-12.712816;-73.347428;1287.0;Templado Cálido (Yunga);64;24
12056;Mirador Ukumari;Cusco;-12.805152;-73.474043;1905.0;Templado Cálido (Yunga);-1;24
12117;Playa Makaha;Lima;-12.129585850456833;-77.03626155853271;0.0;Cálido / Desértico (Costa);-1;9
12125;Casona De La Familia Berrospi;Áncash;-9.281431537992788;-77.64545235590589;2642.0;Templado Seco (Quechua);62;13
13129;Quebrada Shaqsha;Áncash;-9.5882448;-77.4001619;4327.0;Muy Frío (Puna);19;22
12072;Granja Ecologica Lindero;Huánuco;-10.09470911488;-76.20679378509;2045.0;Templado Cálido (Yunga);15;2
12193; Mini Volcán De Logen;Moquegua;-16.53879743003;-70.94375604763;5058.0;Glacial / Nieve (Janca);-1;12
12577;El Rio Hirviente De La Amazonía;Huánuco;-8.81486;-74.72801;237.0;Cálido / Desértico (Costa);60;26
12066;Laguna Huallcacocha;Áncash;-9.16194;-77.5439;4340.0;Muy Frío (Puna);62;5
12239;Bosque De Pampachiri - Sector De Huaccoto;Apurímac;-14.256761;-73.474608;3616.0;Frío (Suni);70;18
12238;Bosques De Pampachiri  Sector Pabellones;Apurímac;-14.280111;-73.457928;3747.0;Frío (Suni);70;18
12244;Bodega Santa Elena;Tacna;-17.996944;-70.221388;663.0;Templado Cálido (Yunga);11;16
12237;Bosque De Pampachiri - Sector Awquimarca - Formaciones Volcanicas De Awquillaqta;Apurímac;-14.29285;-73.457789;3696.0;Frío (Suni);70;18
12242;Bodega Tacna;Tacna;-17.94167;-70.18694;883.0;Templado Cálido (Yunga);11;16
12236;Bosque De Pampachiri - Sector De Cabrawasi  Pulpito;Apurímac;-14.29285;-73.457789;3696.0;Frío (Suni);70;18
12256;Bosque De Pampachiri - Sector Awquimarca (Chinkana);Apurímac;-14.23564;-73.664444;3914.0;Frío (Suni);70;18
12071;Cañon De Shirimpiari;Cusco;-12.690132;-73.350268;916.0;Templado Cálido (Yunga);64;24
12094;Catarata De Ozonampiato;Cusco;-12.628552;-73.170098;786.0;Templado Cálido (Yunga);63;24
12092;Catarata  Santañato Orcco;Cusco;-12.782348;-73.438858;1522.0;Templado Cálido (Yunga);-1;24
12093;Garganta Del Diablo;Cusco;-12.802903;-73.457107;1408.0;Templado Cálido (Yunga);64;24
13306;Fundo La Pampita De El Algarrobal - D'Ilo;Moquegua;-17.623274;-71.275727;82.0;Cálido / Desértico (Costa);27;20
13305;Fundo El Algodonal - Chiriwasi;Moquegua;-17.612933;-71.244528;123.0;Cálido / Desértico (Costa);27;20
12248;Cabeza Del Perro Guardián;Arequipa;-16.082303;-72.47913;624.0;Templado Cálido (Yunga);52;11
12284;Centro Cultural Y Turístico De Huánuco ;Huánuco;-9.929867162848;-76.2402677536;1902.0;Templado Cálido (Yunga);15;2
12103;Mirador El Rondero;Cajamarca;-6.57175;-78.6168889;2799.0;Templado Seco (Quechua);45;13
13928;Bosque Pumayaku;Huánuco;-8.82293;-74.72536;341.0;Cálido / Desértico (Costa);60;26
12599;Represa Pachaya;Ayacucho;-14.6483048;-74.0903559;3580.0;Frío (Suni);70;18
12362;Paseo Ribereño Malecón Calicanto;Huánuco;-9.9361;-76.23905;1897.0;Templado Cálido (Yunga);15;2
12557;Cascada Paila Ragra;Huánuco;-9.94477;-76.14696;3148.0;Templado Seco (Quechua);-1;22
12320;Bosque Manzanedo ;Huánuco;-9.6975;-76.10579;1952.0;Templado Cálido (Yunga);-1;13
12130;Mirador Llanllapu;Áncash;-9.28658442632828;-77.664059932788;3007.0;Templado Seco (Quechua);62;5
12131;Catarata Cuchimachay ;Lima;-11.89272;-76.43142;2221.0;Templado Cálido (Yunga);-1;0
12210;Baños Termales De Logen;Moquegua;-16.50456606887;-70.96961975097;5042.0;Glacial / Nieve (Janca);-1;12
12121;Agua Termo-Mineral Aguas Calientes;Cusco;-12.712816;-73.347428;1287.0;Templado Cálido (Yunga);64;24
12143;Museo De Arqueología Catalina Huanca;Junín;-12.05455;-75.24018;3199.0;Templado Seco (Quechua);26;15
12158;Rio Shimaa;Cusco;-12.641281;-73.216199;642.0;Templado Cálido (Yunga);-1;24
12192;Quebrada Lorochayoc;Cusco;-12.692037;-73.344248;837.0;Templado Cálido (Yunga);64;24
12162;Zona Paisajistica Alto Kepashiato;Cusco;-12.671293;-73.193308;1185.0;Templado Cálido (Yunga);-1;24
12155;Catarata Shimentato;Cusco;-12.745613;-73.419207;1227.0;Templado Cálido (Yunga);64;24
12191;Catarata Flor Maria;Cusco;-12.752513;-73.262088;976.0;Templado Cálido (Yunga);-1;24
12190;Pscigranja Yovani;Cusco;-12.663672;-73.303135;792.0;Templado Cálido (Yunga);64;24
12200;Rio Kumpirushiato;Cusco;-12.656851;-73.2628;698.0;Templado Cálido (Yunga);64;24
12160;Centro De Produccion Y Reproduccion De Peces  Sol Naciente;Cusco;-12.65896;-73.265205;701.0;Templado Cálido (Yunga);64;24
12186;Bosque De Piedras;Cusco;-12.690995;-73.345515;900.0;Templado Cálido (Yunga);64;24
12485;Cerro Pucara;Moquegua;-16.678484;-70.962601;2592.0;Templado Seco (Quechua);31;12
12224;Bodega Jala Jala;Moquegua;-16.672704;-70.972917;2167.0;Templado Cálido (Yunga);31;12
12185;Iglesia Colonial De San Buenaventura;Lima;-11.4894;-76.66179;2708.0;Templado Seco (Quechua);68;0
12189;Sitio Arqueológico Cushpa;Lima;-11.46563;-76.65133;3573.0;Frío (Suni);68;0
12223;Iglesia Colonial San Juan De Lahuaytambo ;Lima;-12.09651;-76.38882;3297.0;Templado Seco (Quechua);68;0
12324;Centro Arqueologico De Ichu;Huánuco;-9.89284;-75.97997;2631.0;Templado Seco (Quechua);-1;5
12174;Valle De Inclán;Tacna;-17.79506588;-70.49504647;504.0;Templado Cálido (Yunga);27;20
12178;Pampas De Rodales De Cactáceas;Tacna;-17.799103;-70.419765;718.0;Templado Cálido (Yunga);27;20
12176;Mirador Natural De Lluco;Tacna;-17.702433;-70.476448;794.0;Templado Cálido (Yunga);27;20
12177;Petroglifos De Sambalay;Tacna;-17.619802;-70.447137;902.0;Templado Cálido (Yunga);27;20
12225;Laguna Poches;Lima;-12.06837;-76.33939;4453.0;Muy Frío (Puna);-1;0
12234;Agua Sulfurosa De Santo Domingo;Huánuco;-9.858367;-75.847513;1859.0;Templado Cálido (Yunga);-1;19
12287;Parque Temático Yanesha El Wakon;Pasco;-10.542583972067751;-75.44144217862744;1812.0;Templado Cálido (Yunga);65;26
12233;Torre Jirca;Huánuco;-9.760711;-75.75195;2185.0;Templado Cálido (Yunga);-1;13
12232;Catarata Rinconada;Huánuco;-9.815165;-75.792348;1455.0;Templado Cálido (Yunga);33;19
12208;Mirador Peaña De La Cruz San Juan   ;Lima;-12.9631;-76.14;478.0;Cálido / Desértico (Costa);41;4
12230;Lechuza Machay;Huánuco;-9.831554;-75.875952;2962.0;Templado Seco (Quechua);-1;5
12289;Playa Tres Picos;Lima;-12.119823206797395;-77.04646371245519;2.0;Cálido / Desértico (Costa);-1;9
12214;Humedales De Chaviña  ;Arequipa;-15.651082661095996;-74.64573627249146;4.0;Cálido / Desértico (Costa);50;11
12275;Iglesia San Francisco De Asís De Pacarán;Lima;-12.865332484579278;-76.05511262831116;680.0;Templado Cálido (Yunga);41;4
12229;Mirador De Llamapa Ñawin;Huánuco;-9.824703;-75.845628;2161.0;Templado Cálido (Yunga);-1;13
12243;Bodega Buena Vista;Lima;-12.865483;-76.054093;700.0;Templado Cálido (Yunga);41;4
12228;Laguna De Gochacalla;Huánuco;-9.850692;-75.906242;3038.0;Templado Seco (Quechua);-1;5
12535;Sitio Arqueológico De San Marcos;Lima;-12.862450605053311;-76.04587937474729;720.0;Templado Cálido (Yunga);41;4
12273;Pueblo Tradicional De Pacarán;Lima;-12.866158;-76.054673;698.0;Templado Cálido (Yunga);41;4
12517;Pinturas Rupestres  De Chaupy Phillu;Cusco;-14.0116016;-71.689485;4042.0;Muy Frío (Puna);-1;23
12235;Agroindustrias Vallesol ;Lima;-12.900138;-76.089873;608.0;Templado Cálido (Yunga);41;4
12531;Puente Colgante De Antahuaya;Lima;-12.88513;-76.077875;633.0;Templado Cálido (Yunga);41;4
12299;Sitio Arqueológico De Huaca Daris;Lima;-12.86275;-76.04998;712.0;Templado Cálido (Yunga);41;4
12570;Cementerio Prehispanico De Ichuyuq PUkru;Cusco;-13.99929;-71.70972;3675.0;Frío (Suni);-1;23
12379;Laguna Chaupincocha;Áncash;-8.2839922;-77.95745;4228.0;Muy Frío (Puna);49;28
12528;Cementerio Prehispanico De Haya Pukara;Cusco;-14.00825;-71.70641;3804.0;Frío (Suni);-1;23
12515;Pueblo Colonial De Huayqui;Cusco;-13.9939933;-71.71484;3390.0;Templado Seco (Quechua);-1;23
12576;Sitio Arqueologico De Puisay Toqhoqhaka;Cusco;-13.340465;-71.719271;3500.0;Templado Seco (Quechua);-1;23
12401;Iglesia Purhuay;Áncash;-8.341870945241874;-77.46022113624574;1633.0;Templado Cálido (Yunga);-1;21
12516;Templo Santiago Apóstol De Corma;Cusco;-13.8828435;-71.7570683;3831.0;Frío (Suni);-1;23
12571;Sitio Arqueológico De Corma Rakay ;Cusco;-13.883768;-71.777572;3966.0;Frío (Suni);-1;23
12240;Mirador Urpillau;La Libertad;-7.862311;-78.667793;4162.0;Muy Frío (Puna);-1;5
12250;Mirador Cerro Yagon;La Libertad;-7.873472;-78.714639;3527.0;Frío (Suni);45;13
12340;Cañón Añima Salta De Huantán;Lima;-12.483439053;-75.760048187;3708.0;Frío (Suni);48;8
12310;Sitio Arqueológico De Chicahuasi;Lima;-12.483439053;-75.760048187;3708.0;Frío (Suni);48;8
12308;Cañón Sarco De Huantán;Lima;-12.516288798;-75.705834999;4072.0;Muy Frío (Puna);48;8
12321;Laguna Umán De Miraflores;Lima;-12.212273135;-75.906852527;4565.0;Muy Frío (Puna);48;8
12283;Casa Hacienda Caballero;Lima;-11.79138;-76.98322;403.0;Cálido / Desértico (Costa);-1;19
12296;Pueblo Sipán;Lambayeque;-6.81046;-79.60274;86.0;Cálido / Desértico (Costa);38;1
12264;Oasis De La Joya;Arequipa;-16.573323460275507;-71.96657920596229;1231.0;Templado Cálido (Yunga);-1;20
