REGION;AÑO;MES;TEMPERATURA_MEDIA_C;PRECIPITACION_TOTAL_MM;NIVEL_RIESGO_CLIMATICO;SENSACION_TERMICA
AMAZONAS;2014;01;14.91;264.1;3_Peligro;Templado
AMAZONAS;2014;02;14.9;366.8;3_Peligro;Templado
AMAZONAS;2014;03;14.92;340.0;3_Peligro;Templado
AMAZONAS;2014;04;15.11;179.8;3_Peligro;Templado
AMAZONAS;2014;05;15.07;206.5;3_Peligro;Templado
AMAZONAS;2014;06;14.87;93.2;2_Precaucion;Templado
AMAZONAS;2014;07;14.28;79.7;2_Precaucion;Templado
AMAZONAS;2014;08;14.46;60.8;2_Precaucion;Templado
AMAZONAS;2014;09;14.98;160.0;3_Peligro;Templado
AMAZONAS;2014;10;15.2;187.7;3_Peligro;Templado
AMAZONAS;2014;11;15.66;262.8;3_Peligro;Templado
AMAZONAS;2014;12;15.04;261.0;3_Peligro;Templado
AMAZONAS;2015;01;14.62;419.5;3_Peligro;Templado
AMAZONAS;2015;02;15.25;190.7;3_Peligro;Templado
AMAZONAS;2015;03;15.25;564.6;3_Peligro;Templado
AMAZONAS;2015;04;15.02;273.2;3_Peligro;Templado
AMAZONAS;2015;05;14.87;226.3;3_Peligro;Templado
AMAZONAS;2015;06;14.47;74.4;2_Precaucion;Templado
AMAZONAS;2015;07;14.63;61.6;2_Precaucion;Templado
AMAZONAS;2015;08;15.58;57.7;2_Precaucion;Templado
AMAZONAS;2015;09;15.7;77.9;2_Precaucion;Templado
AMAZONAS;2015;10;15.72;168.8;3_Peligro;Templado
AMAZONAS;2015;11;15.92;257.3;3_Peligro;Templado
AMAZONAS;2015;12;15.49;266.1;3_Peligro;Templado
AMAZONAS;2016;01;16.44;351.0;3_Peligro;Templado
AMAZONAS;2016;02;16.06;426.6;3_Peligro;Templado
AMAZONAS;2016;03;16.19;320.7;3_Peligro;Templado
AMAZONAS;2016;04;15.97;199.8;3_Peligro;Templado
AMAZONAS;2016;05;15.69;171.4;3_Peligro;Templado
AMAZONAS;2016;06;14.49;115.7;3_Peligro;Templado
AMAZONAS;2016;07;14.49;40.6;2_Precaucion;Templado
AMAZONAS;2016;08;15.12;77.1;2_Precaucion;Templado
AMAZONAS;2016;09;15.07;152.2;3_Peligro;Templado
AMAZONAS;2016;10;15.54;280.1;3_Peligro;Templado
AMAZONAS;2016;11;16.32;196.9;3_Peligro;Templado
AMAZONAS;2016;12;15.12;387.9;3_Peligro;Templado
AMAZONAS;2017;01;15.39;116.3;3_Peligro;Templado
AMAZONAS;2017;02;15.8;130.2;3_Peligro;Templado
AMAZONAS;2017;03;15.55;108.5;3_Peligro;Templado
AMAZONAS;2017;04;15.41;44.1;2_Precaucion;Templado
AMAZONAS;2017;05;15.54;34.7;2_Precaucion;Templado
AMAZONAS;2017;06;14.91;18.6;1_Seguro;Templado
AMAZONAS;2017;07;14.05;2.2;1_Seguro;Templado
AMAZONAS;2017;08;15.32;25.8;1_Seguro;Templado
AMAZONAS;2017;09;15.66;9.2;1_Seguro;Templado
AMAZONAS;2017;10;16.05;63.5;2_Precaucion;Templado
AMAZONAS;2017;11;16.4;53.2;2_Precaucion;Templado
AMAZONAS;2017;12;16.0;50.5;2_Precaucion;Templado
AMAZONAS;2018;01;15.34;53.2;2_Precaucion;Templado
AMAZONAS;2018;02;15.87;60.2;2_Precaucion;Templado
AMAZONAS;2018;03;15.43;44.3;2_Precaucion;Templado
AMAZONAS;2018;04;14.87;73.6;2_Precaucion;Templado
AMAZONAS;2018;05;15.31;18.7;1_Seguro;Templado
AMAZONAS;2018;06;14.04;10.8;1_Seguro;Templado
AMAZONAS;2018;07;14.19;3.7;1_Seguro;Templado
AMAZONAS;2018;08;14.46;7.4;1_Seguro;Templado
AMAZONAS;2018;09;15.44;19.9;1_Seguro;Templado
AMAZONAS;2018;10;15.81;74.0;2_Precaucion;Templado
AMAZONAS;2018;11;16.18;89.2;2_Precaucion;Templado
AMAZONAS;2018;12;15.26;60.1;2_Precaucion;Templado
AMAZONAS;2019;01;15.52;56.5;2_Precaucion;Templado
AMAZONAS;2019;02;15.71;113.4;3_Peligro;Templado
AMAZONAS;2019;03;15.65;159.6;3_Peligro;Templado
AMAZONAS;2019;04;15.63;38.7;2_Precaucion;Templado
AMAZONAS;2019;05;15.18;54.1;2_Precaucion;Templado
AMAZONAS;2019;06;14.55;12.6;1_Seguro;Templado
AMAZONAS;2019;07;14.14;18.8;1_Seguro;Templado
AMAZONAS;2019;08;14.19;8.2;1_Seguro;Templado
AMAZONAS;2019;09;15.47;19.7;1_Seguro;Templado
AMAZONAS;2019;10;15.06;56.5;2_Precaucion;Templado
AMAZONAS;2019;11;16.11;62.1;2_Precaucion;Templado
AMAZONAS;2019;12;16.0;58.5;2_Precaucion;Templado
AMAZONAS;2020;01;16.22;79.0;2_Precaucion;Templado
AMAZONAS;2020;02;16.41;73.0;2_Precaucion;Templado
AMAZONAS;2020;03;16.34;67.3;2_Precaucion;Templado
AMAZONAS;2020;04;15.59;32.9;2_Precaucion;Templado
AMAZONAS;2020;05;15.5;28.7;1_Seguro;Templado
AMAZONAS;2020;06;15.44;17.7;1_Seguro;Templado
AMAZONAS;2020;07;14.7;17.0;1_Seguro;Templado
AMAZONAS;2020;08;15.25;14.1;1_Seguro;Templado
AMAZONAS;2020;09;15.35;23.8;1_Seguro;Templado
AMAZONAS;2020;10;15.33;25.7;1_Seguro;Templado
AMAZONAS;2020;11;16.35;41.7;2_Precaucion;Templado
AMAZONAS;2020;12;15.56;65.5;2_Precaucion;Templado
AMAZONAS;2021;01;15.23;70.4;2_Precaucion;Templado
AMAZONAS;2021;02;15.99;59.4;2_Precaucion;Templado
AMAZONAS;2021;03;15.16;142.3;3_Peligro;Templado
AMAZONAS;2021;04;15.2;54.0;2_Precaucion;Templado
AMAZONAS;2021;05;15.16;17.8;1_Seguro;Templado
AMAZONAS;2021;06;14.96;12.8;1_Seguro;Templado
AMAZONAS;2021;07;14.29;8.4;1_Seguro;Templado
AMAZONAS;2021;08;15.18;14.1;1_Seguro;Templado
AMAZONAS;2021;09;15.16;28.7;1_Seguro;Templado
AMAZONAS;2021;10;15.78;85.4;2_Precaucion;Templado
AMAZONAS;2021;11;15.51;99.5;2_Precaucion;Templado
AMAZONAS;2021;12;15.88;105.1;3_Peligro;Templado
AMAZONAS;2022;01;15.51;66.5;2_Precaucion;Templado
AMAZONAS;2022;02;15.22;117.3;3_Peligro;Templado
AMAZONAS;2022;03;15.14;137.4;3_Peligro;Templado
AMAZONAS;2022;04;14.95;88.7;2_Precaucion;Templado
AMAZONAS;2022;05;14.88;26.6;1_Seguro;Templado
AMAZONAS;2022;06;13.83;38.6;2_Precaucion;Templado
AMAZONAS;2022;07;14.54;16.0;1_Seguro;Templado
AMAZONAS;2022;08;14.48;29.7;1_Seguro;Templado
AMAZONAS;2022;09;15.2;40.6;2_Precaucion;Templado
AMAZONAS;2022;10;15.57;74.3;2_Precaucion;Templado
AMAZONAS;2022;11;15.94;34.0;2_Precaucion;Templado
AMAZONAS;2022;12;15.92;63.9;2_Precaucion;Templado
AMAZONAS;2023;01;15.26;79.5;2_Precaucion;Templado
AMAZONAS;2023;02;15.24;127.0;3_Peligro;Templado
AMAZONAS;2023;03;15.41;129.0;3_Peligro;Templado
AMAZONAS;2023;04;15.25;45.5;2_Precaucion;Templado
AMAZONAS;2023;05;15.74;33.6;2_Precaucion;Templado
AMAZONAS;2023;06;14.84;5.4;1_Seguro;Templado
AMAZONAS;2023;07;15.77;5.1;1_Seguro;Templado
AMAZONAS;2023;08;16.26;9.2;1_Seguro;Templado
AMAZONAS;2023;09;16.84;16.7;1_Seguro;Templado
AMAZONAS;2023;10;16.98;53.3;2_Precaucion;Templado
AMAZONAS;2023;11;17.16;52.5;2_Precaucion;Templado
AMAZONAS;2023;12;16.54;140.5;3_Peligro;Templado
ANCASH;2014;01;13.25;172.3;3_Peligro;Templado
ANCASH;2014;02;12.9;199.3;3_Peligro;Templado
ANCASH;2014;03;12.82;247.1;3_Peligro;Templado
ANCASH;2014;04;13.68;137.4;3_Peligro;Templado
ANCASH;2014;05;13.37;103.1;3_Peligro;Templado
ANCASH;2014;06;13.89;49.6;2_Precaucion;Templado
ANCASH;2014;07;13.01;61.4;2_Precaucion;Templado
ANCASH;2014;08;12.77;81.4;2_Precaucion;Templado
ANCASH;2014;09;13.04;133.1;3_Peligro;Templado
ANCASH;2014;10;13.31;148.1;3_Peligro;Templado
ANCASH;2014;11;13.2;140.3;3_Peligro;Templado
ANCASH;2014;12;13.28;215.0;3_Peligro;Templado
ANCASH;2015;01;13.27;220.6;3_Peligro;Templado
ANCASH;2015;02;13.15;224.1;3_Peligro;Templado
ANCASH;2015;03;13.22;270.5;3_Peligro;Templado
ANCASH;2015;04;13.47;159.2;3_Peligro;Templado
ANCASH;2015;05;13.4;122.6;3_Peligro;Templado
ANCASH;2015;06;13.31;44.5;2_Precaucion;Templado
ANCASH;2015;07;13.12;51.7;2_Precaucion;Templado
ANCASH;2015;08;13.73;71.9;2_Precaucion;Templado
ANCASH;2015;09;14.18;138.1;3_Peligro;Templado
ANCASH;2015;10;13.85;201.5;3_Peligro;Templado
ANCASH;2015;11;14.02;166.3;3_Peligro;Templado
ANCASH;2015;12;14.28;212.5;3_Peligro;Templado
ANCASH;2016;01;14.56;146.8;3_Peligro;Templado
ANCASH;2016;02;14.72;245.0;3_Peligro;Templado
ANCASH;2016;03;14.63;234.9;3_Peligro;Templado
ANCASH;2016;04;14.38;151.8;3_Peligro;Templado
ANCASH;2016;05;14.15;76.2;2_Precaucion;Templado
ANCASH;2016;06;12.96;56.8;2_Precaucion;Templado
ANCASH;2016;07;13.15;38.8;2_Precaucion;Templado
ANCASH;2016;08;13.31;92.7;2_Precaucion;Templado
ANCASH;2016;09;13.39;124.0;3_Peligro;Templado
ANCASH;2016;10;13.25;152.6;3_Peligro;Templado
ANCASH;2016;11;13.73;89.9;2_Precaucion;Templado
ANCASH;2016;12;13.22;178.6;3_Peligro;Templado
ANCASH;2017;01;12.78;291.3;3_Peligro;Templado
ANCASH;2017;02;12.85;169.9;3_Peligro;Templado
ANCASH;2017;03;12.84;287.0;3_Peligro;Templado
ANCASH;2017;04;13.32;144.2;3_Peligro;Templado
ANCASH;2017;05;13.02;46.5;2_Precaucion;Templado
ANCASH;2017;06;12.9;10.1;1_Seguro;Templado
ANCASH;2017;07;13.2;8.7;1_Seguro;Templado
ANCASH;2017;08;13.84;15.5;1_Seguro;Templado
ANCASH;2017;09;13.67;81.9;2_Precaucion;Templado
ANCASH;2017;10;13.03;156.4;3_Peligro;Templado
ANCASH;2017;11;13.16;115.5;3_Peligro;Templado
ANCASH;2017;12;12.9;124.5;3_Peligro;Templado
ANCASH;2018;01;12.32;232.1;3_Peligro;Templado
ANCASH;2018;02;12.95;196.1;3_Peligro;Templado
ANCASH;2018;03;12.98;261.0;3_Peligro;Templado
ANCASH;2018;04;12.4;181.1;3_Peligro;Templado
ANCASH;2018;05;12.53;35.1;2_Precaucion;Templado
ANCASH;2018;06;12.73;16.2;1_Seguro;Templado
ANCASH;2018;07;13.35;10.4;1_Seguro;Templado
ANCASH;2018;08;12.93;28.2;1_Seguro;Templado
ANCASH;2018;09;13.88;50.0;2_Precaucion;Templado
ANCASH;2018;10;12.86;142.5;3_Peligro;Templado
ANCASH;2018;11;13.29;137.1;3_Peligro;Templado
ANCASH;2018;12;13.17;141.2;3_Peligro;Templado
ANCASH;2019;01;13.28;313.4;3_Peligro;Templado
ANCASH;2019;02;13.66;222.7;3_Peligro;Templado
ANCASH;2019;03;13.54;261.8;3_Peligro;Templado
ANCASH;2019;04;13.43;136.2;3_Peligro;Templado
ANCASH;2019;05;13.42;27.5;1_Seguro;Templado
ANCASH;2019;06;13.24;21.7;1_Seguro;Templado
ANCASH;2019;07;13.43;9.6;1_Seguro;Templado
ANCASH;2019;08;14.0;0.5;1_Seguro;Templado
ANCASH;2019;09;14.31;54.3;2_Precaucion;Templado
ANCASH;2019;10;13.48;130.3;3_Peligro;Templado
ANCASH;2019;11;13.5;155.3;3_Peligro;Templado
ANCASH;2019;12;13.48;194.5;3_Peligro;Templado
ANCASH;2020;01;13.9;95.3;2_Precaucion;Templado
ANCASH;2020;02;14.32;113.1;3_Peligro;Templado
ANCASH;2020;03;13.59;141.3;3_Peligro;Templado
ANCASH;2020;04;13.49;66.7;2_Precaucion;Templado
ANCASH;2020;05;13.44;60.0;2_Precaucion;Templado
ANCASH;2020;06;13.27;4.0;1_Seguro;Templado
ANCASH;2020;07;13.67;4.5;1_Seguro;Templado
ANCASH;2020;08;14.14;6.7;1_Seguro;Templado
ANCASH;2020;09;13.87;94.0;2_Precaucion;Templado
ANCASH;2020;10;13.63;106.8;3_Peligro;Templado
ANCASH;2020;11;13.85;136.9;3_Peligro;Templado
ANCASH;2020;12;12.85;263.8;3_Peligro;Templado
ANCASH;2021;01;12.97;288.4;3_Peligro;Templado
ANCASH;2021;02;13.18;100.9;3_Peligro;Templado
ANCASH;2021;03;12.67;263.1;3_Peligro;Templado
ANCASH;2021;04;13.27;126.4;3_Peligro;Templado
ANCASH;2021;05;12.84;45.0;2_Precaucion;Templado
ANCASH;2021;06;13.19;8.6;1_Seguro;Templado
ANCASH;2021;07;13.08;10.0;1_Seguro;Templado
ANCASH;2021;08;13.91;35.8;2_Precaucion;Templado
ANCASH;2021;09;13.3;109.8;3_Peligro;Templado
ANCASH;2021;10;13.09;226.5;3_Peligro;Templado
ANCASH;2021;11;12.69;156.9;3_Peligro;Templado
ANCASH;2021;12;13.05;155.3;3_Peligro;Templado
ANCASH;2022;01;12.74;156.1;3_Peligro;Templado
ANCASH;2022;02;12.79;226.7;3_Peligro;Templado
ANCASH;2022;03;12.62;333.1;3_Peligro;Templado
ANCASH;2022;04;12.81;174.0;3_Peligro;Templado
ANCASH;2022;05;12.3;85.4;2_Precaucion;Templado
ANCASH;2022;06;12.02;13.1;1_Seguro;Templado
ANCASH;2022;07;13.21;17.1;1_Seguro;Templado
ANCASH;2022;08;13.89;18.2;1_Seguro;Templado
ANCASH;2022;09;13.55;103.0;3_Peligro;Templado
ANCASH;2022;10;13.29;109.1;3_Peligro;Templado
ANCASH;2022;11;13.77;93.7;2_Precaucion;Templado
ANCASH;2022;12;12.46;226.2;3_Peligro;Templado
ANCASH;2023;01;12.36;251.6;3_Peligro;Templado
ANCASH;2023;02;13.02;326.1;3_Peligro;Templado
ANCASH;2023;03;12.57;347.1;3_Peligro;Templado
ANCASH;2023;04;12.66;188.7;3_Peligro;Templado
ANCASH;2023;05;12.96;32.3;2_Precaucion;Templado
ANCASH;2023;06;13.44;4.5;1_Seguro;Templado
ANCASH;2023;07;14.55;1.3;1_Seguro;Templado
ANCASH;2023;08;14.88;8.5;1_Seguro;Templado
ANCASH;2023;09;14.7;95.6;2_Precaucion;Templado
ANCASH;2023;10;14.08;259.0;3_Peligro;Templado
ANCASH;2023;11;13.76;217.8;3_Peligro;Templado
ANCASH;2023;12;14.34;300.8;3_Peligro;Templado
CUSCO;2014;01;10.54;289.3;3_Peligro;Templado
CUSCO;2014;02;10.89;186.2;3_Peligro;Templado
CUSCO;2014;03;10.82;147.3;3_Peligro;Templado
CUSCO;2014;04;10.43;63.3;2_Precaucion;Templado
CUSCO;2014;05;9.94;44.6;2_Precaucion;Frio
CUSCO;2014;06;9.97;13.5;1_Seguro;Frio
CUSCO;2014;07;9.09;18.7;1_Seguro;Frio
CUSCO;2014;08;9.36;27.2;1_Seguro;Frio
CUSCO;2014;09;10.3;62.5;2_Precaucion;Templado
CUSCO;2014;10;11.03;69.5;2_Precaucion;Templado
CUSCO;2014;11;11.68;104.3;3_Peligro;Templado
CUSCO;2014;12;11.26;237.8;3_Peligro;Templado
CUSCO;2015;01;10.35;231.7;3_Peligro;Templado
CUSCO;2015;02;10.7;193.9;3_Peligro;Templado
CUSCO;2015;03;10.75;133.6;3_Peligro;Templado
CUSCO;2015;04;10.04;103.0;3_Peligro;Templado
CUSCO;2015;05;9.66;53.5;2_Precaucion;Frio
CUSCO;2015;06;9.36;14.4;1_Seguro;Frio
CUSCO;2015;07;9.44;10.8;1_Seguro;Frio
CUSCO;2015;08;10.03;19.2;1_Seguro;Templado
CUSCO;2015;09;11.51;28.1;1_Seguro;Templado
CUSCO;2015;10;11.81;69.0;2_Precaucion;Templado
CUSCO;2015;11;11.86;130.8;3_Peligro;Templado
CUSCO;2015;12;11.31;215.1;3_Peligro;Templado
CUSCO;2016;01;12.12;231.9;3_Peligro;Templado
CUSCO;2016;02;11.91;225.2;3_Peligro;Templado
CUSCO;2016;03;12.06;137.2;3_Peligro;Templado
CUSCO;2016;04;11.45;86.3;2_Precaucion;Templado
CUSCO;2016;05;10.57;20.2;1_Seguro;Templado
CUSCO;2016;06;10.15;3.5;1_Seguro;Templado
CUSCO;2016;07;9.96;6.1;1_Seguro;Frio
CUSCO;2016;08;10.5;13.9;1_Seguro;Templado
CUSCO;2016;09;11.27;30.0;1_Seguro;Templado
CUSCO;2016;10;10.96;135.7;3_Peligro;Templado
CUSCO;2016;11;11.88;61.9;2_Precaucion;Templado
CUSCO;2016;12;11.44;227.4;3_Peligro;Templado
CUSCO;2017;01;11.36;223.5;3_Peligro;Templado
CUSCO;2017;02;11.63;203.3;3_Peligro;Templado
CUSCO;2017;03;11.22;185.3;3_Peligro;Templado
CUSCO;2017;04;11.17;80.6;2_Precaucion;Templado
CUSCO;2017;05;10.81;35.4;2_Precaucion;Templado
CUSCO;2017;06;10.65;7.0;1_Seguro;Templado
CUSCO;2017;07;10.28;15.9;1_Seguro;Templado
CUSCO;2017;08;11.14;27.8;1_Seguro;Templado
CUSCO;2017;09;11.24;50.3;2_Precaucion;Templado
CUSCO;2017;10;12.13;97.7;2_Precaucion;Templado
CUSCO;2017;11;12.37;143.1;3_Peligro;Templado
CUSCO;2017;12;12.09;167.9;3_Peligro;Templado
CUSCO;2018;01;11.13;187.0;3_Peligro;Templado
CUSCO;2018;02;11.35;275.7;3_Peligro;Templado
CUSCO;2018;03;11.32;167.7;3_Peligro;Templado
CUSCO;2018;04;10.82;64.2;2_Precaucion;Templado
CUSCO;2018;05;10.77;20.6;1_Seguro;Templado
CUSCO;2018;06;9.13;18.8;1_Seguro;Frio
CUSCO;2018;07;8.79;23.5;1_Seguro;Frio
CUSCO;2018;08;9.06;45.5;2_Precaucion;Frio
CUSCO;2018;09;11.13;29.9;1_Seguro;Templado
CUSCO;2018;10;11.66;113.1;3_Peligro;Templado
CUSCO;2018;11;12.38;133.5;3_Peligro;Templado
CUSCO;2018;12;12.12;103.8;3_Peligro;Templado
CUSCO;2019;01;11.58;190.9;3_Peligro;Templado
CUSCO;2019;02;11.42;240.3;3_Peligro;Templado
CUSCO;2019;03;11.69;111.6;3_Peligro;Templado
CUSCO;2019;04;11.56;68.0;2_Precaucion;Templado
CUSCO;2019;05;11.15;22.2;1_Seguro;Templado
CUSCO;2019;06;10.72;7.4;1_Seguro;Templado
CUSCO;2019;07;10.26;16.6;1_Seguro;Templado
CUSCO;2019;08;10.76;16.2;1_Seguro;Templado
CUSCO;2019;09;11.41;23.9;1_Seguro;Templado
CUSCO;2019;10;12.1;62.2;2_Precaucion;Templado
CUSCO;2019;11;12.12;163.1;3_Peligro;Templado
CUSCO;2019;12;12.15;210.9;3_Peligro;Templado
CUSCO;2020;01;11.9;198.3;3_Peligro;Templado
CUSCO;2020;02;12.19;196.9;3_Peligro;Templado
CUSCO;2020;03;11.78;132.9;3_Peligro;Templado
CUSCO;2020;04;11.14;78.1;2_Precaucion;Templado
CUSCO;2020;05;10.9;29.1;1_Seguro;Templado
CUSCO;2020;06;10.89;5.9;1_Seguro;Templado
CUSCO;2020;07;10.95;6.5;1_Seguro;Templado
CUSCO;2020;08;11.28;11.5;1_Seguro;Templado
CUSCO;2020;09;11.26;24.7;1_Seguro;Templado
CUSCO;2020;10;11.54;68.8;2_Precaucion;Templado
CUSCO;2020;11;12.88;72.3;2_Precaucion;Templado
CUSCO;2020;12;11.74;246.2;3_Peligro;Templado
CUSCO;2021;01;11.29;254.5;3_Peligro;Templado
CUSCO;2021;02;11.56;143.9;3_Peligro;Templado
CUSCO;2021;03;10.86;176.3;3_Peligro;Templado
CUSCO;2021;04;10.79;74.7;2_Precaucion;Templado
CUSCO;2021;05;10.47;23.7;1_Seguro;Templado
CUSCO;2021;06;10.5;3.0;1_Seguro;Templado
CUSCO;2021;07;10.11;13.1;1_Seguro;Templado
CUSCO;2021;08;10.77;14.0;1_Seguro;Templado
CUSCO;2021;09;11.5;22.5;1_Seguro;Templado
CUSCO;2021;10;12.26;96.4;2_Precaucion;Templado
CUSCO;2021;11;11.71;200.4;3_Peligro;Templado
CUSCO;2021;12;12.0;157.3;3_Peligro;Templado
CUSCO;2022;01;11.05;252.5;3_Peligro;Templado
CUSCO;2022;02;11.22;170.3;3_Peligro;Templado
CUSCO;2022;03;10.87;199.2;3_Peligro;Templado
CUSCO;2022;04;11.23;58.7;2_Precaucion;Templado
CUSCO;2022;05;10.75;30.0;1_Seguro;Templado
CUSCO;2022;06;9.89;4.9;1_Seguro;Frio
CUSCO;2022;07;10.77;6.0;1_Seguro;Templado
CUSCO;2022;08;10.74;23.8;1_Seguro;Templado
CUSCO;2022;09;11.67;46.4;2_Precaucion;Templado
CUSCO;2022;10;12.3;50.1;2_Precaucion;Templado
CUSCO;2022;11;12.55;72.1;2_Precaucion;Templado
CUSCO;2022;12;11.65;159.4;3_Peligro;Templado
CUSCO;2023;01;11.11;218.0;3_Peligro;Templado
CUSCO;2023;02;11.26;185.9;3_Peligro;Templado
CUSCO;2023;03;11.16;151.0;3_Peligro;Templado
CUSCO;2023;04;10.87;82.1;2_Precaucion;Templado
CUSCO;2023;05;10.73;77.0;2_Precaucion;Templado
CUSCO;2023;06;10.3;2.7;1_Seguro;Templado
CUSCO;2023;07;11.52;3.9;1_Seguro;Templado
CUSCO;2023;08;11.48;23.5;1_Seguro;Templado
CUSCO;2023;09;11.83;53.5;2_Precaucion;Templado
CUSCO;2023;10;13.08;77.3;2_Precaucion;Templado
CUSCO;2023;11;12.67;167.3;3_Peligro;Templado
CUSCO;2023;12;12.65;206.8;3_Peligro;Templado
LIMA;2014;01;22.43;13.2;1_Seguro;Calido
LIMA;2014;02;22.52;14.4;1_Seguro;Calido
LIMA;2014;03;22.32;33.6;2_Precaucion;Calido
LIMA;2014;04;20.64;5.4;1_Seguro;Calido
LIMA;2014;05;19.88;1.8;1_Seguro;Templado
LIMA;2014;06;19.09;2.0;1_Seguro;Templado
LIMA;2014;07;17.84;1.3;1_Seguro;Templado
LIMA;2014;08;17.97;0.5;1_Seguro;Templado
LIMA;2014;09;17.85;0.4;1_Seguro;Templado
LIMA;2014;10;18.83;0.8;1_Seguro;Templado
LIMA;2014;11;19.57;2.3;1_Seguro;Templado
LIMA;2014;12;20.59;7.9;1_Seguro;Calido
LIMA;2015;01;21.68;20.0;1_Seguro;Calido
LIMA;2015;02;22.9;54.3;2_Precaucion;Calido
LIMA;2015;03;23.08;53.5;2_Precaucion;Calido
LIMA;2015;04;21.99;7.2;1_Seguro;Calido
LIMA;2015;05;20.88;0.8;1_Seguro;Calido
LIMA;2015;06;20.13;0.6;1_Seguro;Calido
LIMA;2015;07;18.72;0.1;1_Seguro;Templado
LIMA;2015;08;18.26;1.2;1_Seguro;Templado
LIMA;2015;09;19.1;1.1;1_Seguro;Templado
LIMA;2015;10;19.63;3.6;1_Seguro;Templado
LIMA;2015;11;20.08;1.1;1_Seguro;Calido
LIMA;2015;12;21.65;3.5;1_Seguro;Calido
LIMA;2016;01;23.02;6.8;1_Seguro;Calido
LIMA;2016;02;24.12;22.6;1_Seguro;Calido
LIMA;2016;03;24.05;34.1;2_Precaucion;Calido
LIMA;2016;04;22.25;5.0;1_Seguro;Calido
LIMA;2016;05;20.67;0.2;1_Seguro;Calido
LIMA;2016;06;18.71;0.2;1_Seguro;Templado
LIMA;2016;07;18.12;0.4;1_Seguro;Templado
LIMA;2016;08;18.15;0.4;1_Seguro;Templado
LIMA;2016;09;18.48;2.0;1_Seguro;Templado
LIMA;2016;10;18.87;0.4;1_Seguro;Templado
LIMA;2016;11;19.97;0.0;1_Seguro;Templado
LIMA;2016;12;21.19;9.5;1_Seguro;Calido
LIMA;2017;01;23.19;40.5;2_Precaucion;Calido
LIMA;2017;02;24.25;6.7;1_Seguro;Calido
LIMA;2017;03;24.21;23.1;1_Seguro;Calido
LIMA;2017;04;21.95;3.7;1_Seguro;Calido
LIMA;2017;05;20.14;1.6;1_Seguro;Calido
LIMA;2017;06;17.99;0.4;1_Seguro;Templado
LIMA;2017;07;16.95;0.5;1_Seguro;Templado
LIMA;2017;08;16.09;0.3;1_Seguro;Templado
LIMA;2017;09;16.11;2.4;1_Seguro;Templado
LIMA;2017;10;16.46;10.1;1_Seguro;Templado
LIMA;2017;11;17.57;4.1;1_Seguro;Templado
LIMA;2017;12;19.67;10.3;1_Seguro;Templado
LIMA;2018;01;21.5;11.7;1_Seguro;Calido
LIMA;2018;02;22.5;13.6;1_Seguro;Calido
LIMA;2018;03;21.43;26.9;1_Seguro;Calido
LIMA;2018;04;20.82;10.0;1_Seguro;Calido
LIMA;2018;05;18.44;0.3;1_Seguro;Templado
LIMA;2018;06;16.6;1.7;1_Seguro;Templado
LIMA;2018;07;16.28;1.5;1_Seguro;Templado
LIMA;2018;08;15.85;0.2;1_Seguro;Templado
LIMA;2018;09;16.41;0.5;1_Seguro;Templado
LIMA;2018;10;17.37;5.5;1_Seguro;Templado
LIMA;2018;11;18.79;1.4;1_Seguro;Templado
LIMA;2018;12;20.76;0.3;1_Seguro;Calido
LIMA;2019;01;22.71;18.1;1_Seguro;Calido
LIMA;2019;02;24.21;9.4;1_Seguro;Calido
LIMA;2019;03;22.59;25.6;1_Seguro;Calido
LIMA;2019;04;21.15;1.6;1_Seguro;Calido
LIMA;2019;05;18.87;0.0;1_Seguro;Templado
LIMA;2019;06;16.71;0.2;1_Seguro;Templado
LIMA;2019;07;15.77;0.0;1_Seguro;Templado
LIMA;2019;08;15.04;0.5;1_Seguro;Templado
LIMA;2019;09;15.94;3.0;1_Seguro;Templado
LIMA;2019;10;16.33;1.9;1_Seguro;Templado
LIMA;2019;11;18.32;1.3;1_Seguro;Templado
LIMA;2019;12;20.42;5.4;1_Seguro;Calido
LIMA;2020;01;22.37;9.8;1_Seguro;Calido
LIMA;2020;02;23.05;5.3;1_Seguro;Calido
LIMA;2020;03;23.19;10.1;1_Seguro;Calido
LIMA;2020;04;21.01;0.6;1_Seguro;Calido
LIMA;2020;05;18.87;0.7;1_Seguro;Templado
LIMA;2020;06;16.91;1.6;1_Seguro;Templado
LIMA;2020;07;15.51;0.0;1_Seguro;Templado
LIMA;2020;08;15.4;0.2;1_Seguro;Templado
LIMA;2020;09;15.64;0.4;1_Seguro;Templado
LIMA;2020;10;16.95;0.8;1_Seguro;Templado
LIMA;2020;11;17.47;1.1;1_Seguro;Templado
LIMA;2020;12;19.46;16.6;1_Seguro;Templado
LIMA;2021;01;21.21;4.4;1_Seguro;Calido
LIMA;2021;02;22.07;3.6;1_Seguro;Calido
LIMA;2021;03;22.34;2.7;1_Seguro;Calido
LIMA;2021;04;19.82;1.6;1_Seguro;Templado
LIMA;2021;05;17.84;0.1;1_Seguro;Templado
LIMA;2021;06;17.04;0.6;1_Seguro;Templado
LIMA;2021;07;16.22;0.0;1_Seguro;Templado
LIMA;2021;08;15.76;0.2;1_Seguro;Templado
LIMA;2021;09;15.7;0.6;1_Seguro;Templado
LIMA;2021;10;15.92;0.4;1_Seguro;Templado
LIMA;2021;11;17.31;2.4;1_Seguro;Templado
